Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Non autorisation de transfert de crédits budgétaires d'une ligne sur une autre;;;;;;;;Tout transfert de crédit budgétaire entre charges de natures différentes doit faire l'objet d'une demande motivée pour arbitrage.;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Non autorisation de transfert de crédits budgétaires d'une ligne sur une autre;;;;;;;;Le transfert est impossible sur certaines lignes du budget comme les frais de personnel, les missions et le personnel intérimaire ou entre opex et capex;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de retard de publication de l'information pour le pilotage;Chevauchement avec un autre évènement;;;;;;;;Mise en place planning de reporting et suivi - Récupération du planning FT de Intranoo et diffusion à l'équipe (comptabilité et contrôle de gestion). - Elaboration des Plannings mensuels et annuels de Sonatel qui respectent les délais de FT. - Tableau de bord mensuel pour le suivi du planning par DFC/DPC.;Préventif;Manuelle;2;2;1;;4;1;;4;2
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de divulgation d’informations confidentielles ;Absence de sécurisation des informations;;;;;;;;"Diffusion restreinte des livrables de DFC/CGE (DFC, DGA, Dg et équipe CGE)Livrables estampillés "" confidentiel ""Validation des demandes d'informations par le DFC/CGE avant diffusion hors du département";Préventif;Manuelle;1;4;4;;4;4;;4;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de divulgation d’informations confidentielles ;Absence de sécurisation des informations;;;;;;;;Mise en place d'un Sharepoint DFC avec des profils d'accès déterminés en fonction des postes et gérés par DFC/SMPSignature de la charte de confidentialité par les équipes de DFC/CGE;Préventif;Manuelle;1;4;4;;4;4;;4;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de divulgation d’informations confidentielles ;Absence de sécurisation des informations;;;;;;;;Les agents sont sensibilisés par DSI/SSI dans le cadre du Projet Sécurité de l'Information (PSI) et également durant les briefing du Département CGE.;Préventif;Manuelle;1;4;4;;4;4;;4;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de retard de publication de l'information pour le pilotage;Indisponibilité des données du SI;;;;;;;;Estimation des données lorsque les informations ne sont pas disponiblesExistence d'objectif saper sur les délais de reporting et de production des livrables de DFC/CGE;Préventif;Manuelle;2;2;1;;4;1;;4;2
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Mauvaises imputations comptables;;;;;;;; - Contrôle budgétaire à la saisie de la demande dans Oracle pour vérifier la correcte imputation - La Comptabilité vérifie la correcte imputation lors de l'enregistrement de la facture- Existence d'une position de comptable analytique pour vérifier les imputations comptables dans le circuit de validation des demandes d'achat;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Niveaux de reporting non cohérents avec les niveaux de responsabilité de l'entreprise;;;;;;;;Niveaux de diffusion définis avec la liste de diffusion :  - DG & DGA reçoivent la revue de performance du Groupe - le rapport CAPEX est diffusé au DG et au DGA - le rapport Préflash est envoyé à AMEA- les documents du Conseil sont diffusés aux administrateurs- Les documents de revue conjointe avec FT (Country Business Call) sont diffusés au management de la zone AMEA, DG &DGA- Le document d'analyse du cash est diffusé à la finance AMEA et FT/DFT ;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de manque de performance économique des offres/projets;Non alignement des objectifs opérationnels par rapports aux objectifs stratégiques;;;;;;;;Renforcement des dispositifs d'aide à la décision et existence de réporting standardisésMise en place des instances de pilotage et de recadrage (Copil, comités produits, TTM, Costrat et CI)Définition des ODG coconstruit avec les BU et aligné sur les ODG stratégiques (Projet d'entreprise);Préventif;Manuelle;1;3;3;;3;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de manque de performance économique des offres/projets;Non fiabilité des éléments business;;;;;;;;Mise en place d'un dispositif de revue opérationnelle et financière des BU (reporting, Business Review, exercice de réprevision budgétaire);Préventif;Manuelle;1;3;3;;3;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de manque de performance économique des offres/projets;Non maitrise des facteurs exogènes;;;;;;;;Existence de dispositif d'analyse d'impact Existence d'un dispositif de veille fiscale et régelementairePrésence de Sonatel dans les comités de régulation et dans les organisations patronalesLobbying de Sonatel contre certains décisions défavorables de la réglementation;Préventif;Manuelle;2;3;3;;3;;;6;2
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Non pertinence du contenu du reporting (ne permet pas l'identification et la compréhension rapide des dérives) ;;;;;;;;Labellisation des indicateurs pertinents bien définisPiste d'amélioration : Procéder à la mise en production des outils décisionnels automatisés pour les fonctions support Délai 31.12.16;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Non respect du calendrier de reporting CGE;;;;;;;;Planification et pilotage : suivi du planning de reporting;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de retard de publication de l'information pour le pilotage;Retard de transmission des informations par les autres structures;;;;;;;;Planning de reporting annuel et possibilités de faire les estimations en collaboration avec les opérationnels en cas d'indisponibilité de l'input ( retard billing, dysfonctionnement etc)Relance des structures pour obtenir les informations du reporting dans les délais;Préventif;Manuelle;1;2;1;;4;1;;2;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de manque de performance économique des offres/projets;Absence de partage des attentes des parties prenantes;;;;;;;;Existence de cadre de concertation au dela des réunions du CA (Tenue AGO avec publication du rapport d'activité, publication des résultats à la bourse et contributeur à la réponses aux attentes des investisseurs en ralation avec DFC/FIN);Préventif;Manuelle;1;3;3;;3;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de manque de performance économique des offres/projets;Déficit de fonctionnement des organes de gouvernance;;;;;;;;Existence d'une périodicité rappochée (tous les 2 mois) des conseils d'administration avec examen systémétique des résultats opérationnels et financiers du Groupe.Existence de seuils de validation des investissements par le CA ;Préventif;Manuelle;1;3;3;;3;;;3;3
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de manque de performance économique des offres/projets;Divergences entre les attentes des parties prenantes et les objectifs stratégiques;;;;;;;;Validation par le CA des plans pluriannuels et des orientations stratégiquesExistence d'une périodicité rappochée (tous les 2 mois) des conseils d'administration avec examen systémétique des résultats opérationnels et financiers du Groupe.;Préventif;Manuelle;2;3;3;;3;;;6;2
Assurer la gestion financière et comptable;Animer le contrôle de gestion;Animer le contrôle de gestion;SNT DFC \ CGE;Piloter la performance;Risque de non fiabilité de l'information financière;Données d'entrée des reportings non fiables ;;;;;;;; - CGE se fie à la Comptabilité - Des réunions de reporting sont tenues pour une meilleure compréhension des données;Préventif;Manuelle;1;3;1;;4;;;3;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Inadéquation du modèle de coûts par rapport au portefeuille des produits (offres convergentes);;;;;;;;Calcul de coûts réalisés chaque année (modèle réseau mis à jour) où il est mis à jourDescription du flux toujours fatie avec les acteursPrise en compte des données comptables;Préventif;Manuelle;1;1;1;;;;;1;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Inadéquation du modèle de coûts par rapport au portefeuille des produits (offres convergentes);;;;;;;;Etudes ponctuelles en extra pour affiner et déterminer les coûts d'offres spécifiques, pour les besoins du Marketing, en collaboration avec DPMS, le Marketing et le RéseauAudit à blanc des modèles de coûts par un cabinet externeAudit annuel par le régulateur;Préventif;Manuelle;1;1;1;;;;;1;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Inadéquation du modèle de coûts par rapport au portefeuille des produits (offres convergentes);;;;;;;; - Modèle de coûts et méthode de calcul des coûts audités par un expert de FT(2005 et 2008) - Il existe 2 modèles : modèle interne et modèle réglementaire;Préventif;Manuelle;1;1;1;;;;;1;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Inadéquation du modèle de coûts par rapport au portefeuille des produits (offres convergentes);;;;;;;; - Analyse de la rentabilité des offres après détermination du modèle de coût effectuée pour les clients internes - Analyse des résultats de la campagne de coûts effectuée avec les contributeurs des coûts et définition de PA;Détectif;Manuelle;1;1;1;;;;;1;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Non fiabilité des imputations analytiques dans Oracle par les chefs de CR;;;;;;;; - Rattachement des CR à des activités pour contourner la non fiabilité des codes activités dans Oracle  - Dans la création des CR, rattachement des CR à des activités - La codification est automatiqueProjet en cours de fiablisation des CRPiste d'amélioration: sensibilisation des agents à une saisie correcte/fidèle dans les CR;Préventif;Manuelle;3;1;1;;;;;3;1
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Non fiabilité des imputations analytiques dans Oracle par les chefs de CR;;;;;;;;Analyse des comptes par le Service Modèles Analytiques et Calcul de Coût pour affiner les affectations  ;Détectif;Manuelle;3;1;1;;;;;3;1
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de non respect des dispositions juridiques et règlementaires;Absence de calcul des coûts;;;;;;;;Calcul de coûts réalisés chaque année (modèle réseau mis à jour)Voir PA sur audit à blanc;Préventif;Manuelle;1;1;1;;;;;1;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de non respect des dispositions juridiques et règlementaires;Non respect des principes règlementaires (Surévaluation des coûts d'interco, existence de subventions croisées, absence de comptabilité analytique,…);;;;;;;; - Détermination des coûts en collaboration avec DRJ - Prise en compte des recommandations de l'audit du régulateur;Préventif;Manuelle;1;1;1;;;;;1;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;; - Accès aux données de coûts limité : une liste nominative des agents concernés est établie.  - L'application de calcul des coûts est installée uniquement sur quelques machines (2ou 3) : Chef de Service Modèles Analytiques et Calcul de Coût ;Préventif;Manuelle;1;2;1;;2;;;2;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter l'évolution des modèles et le calcul des coûts dans le groupe;Risque de manque de performance économique des offres/projets;Retard de publication des coûts (Non publication des coûts avant le démarrage des négociations du catalogue interco avec l'ARTP (juin juillet)) ;;;;;;;; - Démarrage des travaux dès validation des états financiers par le CA - Relances et escalades pour collecte des données (balances générales, balances analytiques, bases immo);Préventif;Manuelle;2;1;1;;;;;2;2
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Perte de données de configuration (marquage CAMEL) sur lignes mobiles prepaid (incohérence entre bases commerciales de facturation et bases techniques des centraux);;;;;;;;Vérification mensuel du marquage CAMEL sur l'ensemble des lignes prepaid par CRA/RAG sur la base de l'extraction des lignes non marquées CAMEL fournie par DEX, pour analyse et correction si nécessaireRéconciliation hebdo des CDR entre HIGH DEAL et le switch;Détectif;Manuelle;2;1;1;;1;;;2;2
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Omissions ou erreurs d'activation de services;;;;;;;;Réconciliations entre parcs techniques et parcs commerciaux pour le FMI et la TV;Détectif;Manuelle;2;2;2;;2;;;4;2
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Non exhaustivité du trafic collecté;;;;;;;;Des indicateurs sont définis dans Moneta avec des alarmes quand les taux fixés sont dépassésRéconciliations entre parcs techniques et parcs commerciaux pour le FMI et la TVExploitation de SS7;Préventif;Manuelle;2;2;1;;2;;;3;2
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Non traitement des  alertes de l'outil Moneta;;;;;;;; - Montée en compétence des équipes - Formation sur Moneta - piste d'améloration: acquisition de RH ;Préventif;Manuelle;3;2;2;;2;;;6;1
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Non identification des risques RA;;;;;;;;Cartographie des flux de revenus : mise en place de la cartographie revenu assurance et de fiches de contrôleExploitation effective de MonetaCartographie des  risques projets TTM par MR en collaboration avec les Chefs de projets;Préventif;Manuelle;1;2;2;;2;;;2;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Non réalisation des contrôles RA périmètre Sénégal;;;;;;;;Recensement de l’ensemble des risques RA à partir de la cartographie des risques et en collaboration avec les opérationnels et mise en place de fiches de contrôles Elaboration d'un reporting par domaine périmère sénégalTenue de COPIL Opéra;Préventif;Manuelle;2;2;2;;2;;;4;2
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Non réalisation des contrôles RA périmètre  filiales;;;;;;;;Organisation du Groupe : désignation de correspondants RA, élaboration d'un Reporting Groupe  des impacts, tenue de confcall RARéception des contrôles des filialesSuivi filiales: reporting de suivi avec les KPI;Préventif;Manuelle;2;2;2;;2;;;4;2
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Insuffisances dans le suivi de la performance;;;;;;;; - Simplification du Tableau de bord RA et suppression de certains KPIs : conformité avec FT mais plus simple - Suivi des principaux KPI's dans les Copils - Valorisation et suivi du taux de valorisation;Préventif;Manuelle;1;2;2;;2;;;2;3
Assurer la gestion financière et comptable;Piloter la démarche revenue assurance et la lutte contre la fraude;Piloter la démarche revenue assurance et la lutte contre la fraude;SNT DFC \ CRA;Piloter la démarche revenue assurance au sein du groupe;Risque de non fiabilité de la facturation;Contrôles RA inadaptés;;;;;;;; - Formalisation des fiches de contrôles effectuées - Mises à jour annuelle des cartographies avec revue des contrôles - rédaction des procédures / modes opératoires / descriptions sommaires pour l’ensemble des contrôles RA identifiés;Préventif;Manuelle;1;2;2;;2;;;2;3
