Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Multiplicité des partenaires/acteurs externes (agences, fournisseurs, etc);;;;;;;;Les projets ont des noms de code jusqu'au lancement de l'offreClause de confidentialité dans les contrats avec les partenaires;Préventif;Manuelle;2;3;4;;2;2;2;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de manque de performance économique des offres/projets;Développement insuffisant des ventes sur les nouveaux produits et services;;;;;;;;- Formation de la FV- objectif de produits sur tous les nvx pdts- actions d'animation- revue mktg de produits annuelle;Préventif;Manuelle;3;2;2;;1;;;5;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Lancement d'offres non fonctionnelles;;;;;;;;#NOM?;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de manque de performance économique des offres/projets;BP non fiable;;;;;;;;Livrable financier obligatoire dont BP dans le TTMRevue financière à T4 des projetsRevue marketing annuelle des produitsCosting annuel des produits par DFC ;Préventif;Manuelle;1;2;2;;1;;;2;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Non identification des opportunités de marché ;;;;;;;;Evaluation du marché:- Etude du marché Sénégalais des Entreprises- Etudes de potentiel sur certaines offres- Etudes sectorielles;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Méconnaissance des profils et des attentes des clients: non exhaustivité des études clients et de la veille concurentielle;;;;;;;;Le Churn est modélisé et un rapport de churn est publié tous les mois avec un suivi des plans d'actionFocus groupe durant la phase projet des produitsUn dossier stratégique client qui récapitule toutes les informations sur le client est ouvert pour chaque client. Ces dossiers sont alimentés par la force de venteUn système de veille concurrentielle est mis en place. Il est basé sur les remontées hebdomadaires des commerciaux qui disposent d'une maquette pour enregistrer les affaires gagnées et les affaires perdues durant la semaine.Un agent est chargé d'animer la veille concurentielle;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Non prise en compte de l'évolution des clients (requalification des clients dans la segmentation du marché);;;;;;;;Une pesée annuelle est effectuée annuellement pour le reclassement des clients dans les différents marchés (entreprise, grand public);Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Non implication du Marketing dans la force de vente;;;;;;;;- Organisation de rencontres client en focus groupe- Fixation d'objectifs de deux visites mensuelles au chef de produit en collaboration avec les vendeurs - Participation du mkting aux plans de compte - les chefs de produits sont objectivés en solidarité ;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;multiplicité des offres sur mesure (surcharge SI, paramétrages, ressources )Offres de solutions clients trop spécifiques ou non réalisables;;;;;;;;- Lancement d'offres qui répondent aux besoins de la majorité- Procédure de gestion des offres non standards (étude avant réaloisation OSM)- Duplication des OSM ;Préventif;Manuelle;4;2;1;;2;;2;7;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Incohérence des offres sur mesure entre les entités du groupe;;;;;;;;Coordination avec les supoorts business groupe pour harmoniser les OSM et les appels d'offres;Préventif;Manuelle;4;2;1;;2;;2;7;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de manque de performance économique des offres/projets;Non exhaustivité des coûts des produits ;;;;;;;;Amélioration du costing en cours avec DFC/CRAValidation des BP par la DFC/CGBU;Préventif;Manuelle;2;2;2;;1;;;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Erreur sur l'EBM;;;;;;;;Validation de l'EBM par le chef de service et le DMMasque de paramétrage de l'EBM (test) envoyé par DRPS à DM pour validation;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de manque de performance économique des offres/projets;Insuffisance des budgets de communication;;;;;;;;Demande de rallonge au besoinPriorisation de la roadmap commPériodes Commerciales (PERCO) partagées entre les diférentes BU;Préventif;Manuelle;2;2;2;;1;;;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Sauvegarde non sécurisée des documents;;;;;;;; Mise à disposition d'armoire pour la conservation physique des documents- Espace de sauvegarde dans le sharepoint - Le marketing est dans une tendance à '0 papier';Préventif;Manuelle;3;3;4;;2;2;2;8;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Connaissance de la roadmap annuelle par les contributeurs;;;;;;;;- Gestion de la roadmap global par DECT: accès à la roadmap limité'- Nom de code des offres- sensibilisation régulière sur la confidentialité des offres - Marquage des documents;Préventif;Manuelle;2;3;4;;2;2;2;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;;- Un marquage des documents est effectué avec l'indication du niveau de diffusion sur les maquettes de tous les documents produits en support aux commerciaux (aide à la vente) : rapports d'analyse (performance, trafic, churn...), fiches produits.... - sen;Préventif;Manuelle;3;3;4;;2;2;2;8;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Accessibilité aisé aux espaces de travail;;;;;;;;- L'accès aux bureaux est régulé par les agents de sécurité- les bureaux open space sont partagés par des agents d'un même service - Le marketing est dans une tendance '0 papier';Préventif;Manuelle;3;3;4;;2;2;2;8;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Sécurisation insuffisante de l'accès au site interne DDE;;;;;;;;Les habilitations sont définies et les profils sont gérés par le service communication.;Préventif;Manuelle;2;3;4;;2;2;2;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;;"- La mention ""offre sur mesure"" est clairement indiquée sur tous les documents concernant une offre non autorisée par l'ARTP.- une clause de confidentialité sur contrat OSM";Préventif;Manuelle;2;3;4;;2;2;2;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Défaut de compréhension et d'anticipation des demandes des clients E;;;;;;;;- organisation de Focus grpe, - baromètre de satisfaction client- réalisation d'études de satisfaction sur les produits déjà lancés;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de lancement d'offre inadaptée / non attrayantes;Prise en compte insuffisante des besoins clients;;;;;;;;#NOM?;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement d'offre inadaptée / non attrayantes;Lancement offres plus intéressantes par la concurrence;;;;;;;;#NOM?;Préventif;Manuelle;4;2;1;;2;;2;7;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Méconnaissance des produits et services par les vendeurs (nouvelles recrues);;;;;;;;Planning de formation des nouvelles recrues déroulé lors de l'intégrationFormation aléatoire des nouvelles recrues sur les offres. Pack de formation des nouvelles recrues mis en place au niveau de DV;Préventif;Manuelle;2;1;1;;1;;;2;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Complexité des offres;;;;;;;;Accompagnement pour le déploiement des offres:- Les IS (département DCAV)  accompagnent les commerciaux sur la conception des offres complexes- Formation de la force de vente sur les offres complexes- Elaboration d' un plan de formation pour la certification CISCO CCDA, Conseil client- Disponibilité des outils d'aide à la vente (fiche de qualification, fiche produits...) en ligne;Préventif;Manuelle;2;1;1;;1;;;2;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Formation insuffisante du réseau de distribution sur les produits;;;;;;;;#NOM?;Préventif;Manuelle;2;1;1;;1;;;2;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Implication insuffisante de la force de vente pour les nouveaux produits;;;;;;;;- Formation de la FV sur les nouveaux produits- fixation d'objectif de CA sur tous les nouveaux pdts- Actions d'animation sur les nouveaux produits (challenges,etc)- Revue annuelle de produits;Préventif;Manuelle;3;1;1;;1;;;3;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Non maîtrise du processus de lancement des offres;;;;;;;;- Suivi des indicateurs TTM: TTM, TTG, TTO- Copil avec DRPS, DDE, équipe marketing et ingénieurs pour piloter les projets TTM - Tenue de comités produit: COProd, COStrat;Préventif;Manuelle;1;3;2;;2;;4;3;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Non respect des délais de mise à disposition des livrables par les contributeurs;;;;;;;;#NOM?;Préventif;Manuelle;4;3;2;;2;;4;11;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Outils insuffisants de suivi et de pilotage des opérations commerciales sur les nouveaux produits et services;;;;;;;;Suivi du niveau de vente dans les reportings hebdos et mensuels de la FV et marketingPhotos des nouveaux produits publiés par AMA hedomadairement;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Lenteurs administratives (choix du fournisseur, prix, top sourcing, technologie du fournisseur ...) ;;;;;;;;#NOM?;Préventif;Manuelle;2;3;2;;2;;4;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Non formalisation des dossiers sur les produits ;;;;;;;;#NOM?;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Non mise à jour du catalogue des offres;;;;;;;;#NOM?;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Méconnaissance des produits et services par les vendeurs ;;;;;;;;Mise à disposition d'outils de soutien à la vente en ligne: fiche de qualification, fiche produits...) Tous les agents qui interviennent dans la chaîne (produits) sont habilités à y accéder Mise à jours en cours du catalogue des offres;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Planification des offres;;;;;;;;- Mise en place d'un processus d'élaboration de la roadmap en phase avec le processus budgétaire- réduction du nombre de projets TTM: projets hors TTM (ex: réduction tarifaire, etc)- Revue de la planification en court d'année selon les difficultés rencont;Préventif;Manuelle;2;3;2;;2;;4;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Non respect des délais de livraison technique;;;;;;;;- Dans le TTM, les acteurs s'engagent pour garantir l'avancement du projet dans les délais prévus. - les demandes adressées au réseau sont formalisée par l'envoi d'EBM - organisation de Copil EBM avec la DRPS;Préventif;Manuelle;3;3;2;;2;;4;8;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Procédure de lancement inadaptée à certaines offres;;;;;;;;TTM ou hors TTM au besoin;Préventif;Manuelle;2;3;2;;2;;4;5;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Retard de paramétrage des offres ou promotions;;;;;;;;#NOM?;Préventif;Manuelle;1;3;2;;2;;4;3;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Gestion du cycle de vie des produits et services;;;;;;;;Une revue de produits est effectuée annuellement pour chaque produit important, pour  - faire un bilan des ventes, des réclamations et signalisations clients, et des difficultés  - identifier des plans d'actionsUn reporting hebdomaire et mensuel est effectué sur les ventes des produits prioritaires.Une revue de bilan, 4 mois après le lancement d'une offre, est effectuée au jalon T4 du TTM.;Détectif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Application de la politique de résiliation;;;;;;;;Rétention des résiliations par la FV et les RSC de DRCPropositions de solutions adaptées pour la rétention;Préventif;Manuelle;2;1;1;;1;;;2;2
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Délai d'adaptation du SI et du réseau incompatible avec la sortie des nouveaux produits;;;;;;;; - Participation du marketing à l'élaboration du PTGR et des spécifications techniques - Tenue de COPIL Projet entre le marketing et la technique - Tenues de COPIL EBM et CVTE entre DRSP et DSI - Projet de modification du SI (TSIC);Préventif;Manuelle;3;3;2;;2;;4;8;1
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Mettre sur le marché une offre Ese;Risque de développement insuffisant des ventes;Inefficacité ou mauvaise complémentarité des différents canaux de vente FMI;;;;;;;; - Existence d'un plateau dédié pour adresser les SOHO - Généralisation des espaces pros dans toutes les agences - Exploitation du 1416 - Exploitation des comptes twitter et Linkedin de OBS et  facebook de Orange;Préventif;Manuelle;1;1;1;;1;;;1;3
Développer (les marchés, produits, services, la communication), vendre, facturer, recouvrer et gérer la relation avec les clients Entreprises et Etat ;Assurer la Communication ClientsEntreprises et État;Assurer la Communication ClientsEntreprises et État;SNT DDE \ DM;Elaborer une offre entreprise;Risque de lancement tardif des projets/offres;Frein réglementaire à la mise sur le marché d'offres (approbation de l'offre par ARTP);;;;;;;;Anticipation des obligations légales ou réglementaires dans l'élaboration des offres (TTM)Une étape de consultation de DRJ/DRG pour décider de soumettre ou pas l'offre à l'approbation de l'ARTP est prévue dans le TTM. L'approbation de l'ARTP permet de faire de la publicité sur le produit alors qu'aucune communication média ne peut être faite sur les OSM.Les offres non approuvées par l'ARTP sont traitées en OSM  avec mention claire et précise sur tous les documents et sans communication média sur le produit.;Préventif;Manuelle;2;3;2;;2;;4;5;2
