Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Obsolescence;;;;;;;; - Veille technologique pour acquisition d'équipements up to date - Elaboration de l'IT Master Plan ;Préventif;Manuelle;1;2;1;1;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Saturation accidentelle des ressources (boucle récursive, bug);;;;;;;;Supervision en temps réel des systèmes réseau et serveur (tablespaces, bases de données, …);Préventif;Manuelle;2;2;1;1;2;;2;3;2
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Saturation accidentelle des ressources (boucle récursive, bug);;;;;;;;Purge des systèmes ou ré-initialisation pour les redémarrerAugmentation de ressources au besoin et selon la disponibilité;Correctif;Manuelle;2;2;1;1;2;;2;3;2
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Manque de maîtrise technique (erreurs d'exploitation);;;;;;;;Formation des exploitants et mise en place des plans de sauvegardes avant toute mise en production;Préventif;Manuelle;1;2;1;1;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Sabotage;;;;;;;;Traçage des connexions sur les serveurs (Voir durée de rétention avec SSI);Préventif;Manuelle;1;2;1;1;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Détection tardive des incidents;;;;;;;; - Supervision automatique H24, 7j/7 de tous les incidents - Alarmes générées et affectées aux administrateurs concernés  - Chef departement EAI et A2I reçoit les sms les plus critiques. - Suivi dans Easy Vista du délai de relève contractuel avec la maîtrise d'ouvrage (MOA) : engagement de service.;Préventif;Manuelle;1;2;1;1;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Mise en production non autorisée;;;;;;;; - Tests avant mise en production - Test en pre production des patchs - CPMEP autorise mise en production;Préventif;Manuelle;1;2;1;1;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque d'indisponibilité du service;Interventions de prestataires externes non planifiées ;;;;;;;;Toutes les interventions sont assurées par EAI (logiciel applcatif) et A2I (logiciel d'infra et matériel) avec lequel se font toutes les programmations et les plannings d'intervention;Préventif;Manuelle;1;2;1;1;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Stratégie de sauvegarde inadaptée aux besoins des utilisateurs;;;;;;;; - Mise à jour périodique des stratégies et déroulement de campagnes de restauration des sauvegardes. - Stratégie de sauvegarde en fonction du taux de perte acceptable et accepté - Tests de restauration en pre prod;Préventif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Conservation non sécurisée des supports de sauvegarde;;;;;;;;Toutes les sauvegardes sont faites par les robots de Medina et TNP, Des armoires ignifuges sont destinées au stockage sécurisés des cartouches;Préventif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Inefficacité des sauvegardes ;;;;;;;; - Une ressource complémentaire  est venue renforcer l'équipe. Le planning de tests de restauration est établi sur l'année  - Pour Gaia et d'autres applications redondées (Oracle, décisionnel…), un test est effectué tous les mois lors de la pre facturation - Mirroring des données des applications majeures (GAIA, CRM…) - Existence d'une procédure de tests de restauration des sauvegardes;Préventif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Manque de fiabilité des équipements de sauvegarde;;;;;;;;Remplacement des équipements de sauvegarde peu fiables par robots de sauvegarde effectué. Suivi de l'indicateur de succès des sauvegardes (taux de réussite des sauvegardes requis: 100%) - Sauvegarde sur disques : virtualisation (technique de déduplication : sauvegarde du différentiel);Préventif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Manque de maîtrise technique (erreurs d'exploitation);;;;;;;;Formation effectuée lors de l'acquisition de l'outil de sauvegarde sur disque Networker et transfert de compétenceProcédure Règles de gestion de projet et maintenance SI (application variable). Passage obligé au CPMEP pour validation avant mise en production;Préventif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Rupture de stock de cartouches;;;;;;;;- Mise en exploitation de deux robots de sauvegarde avec librairie intégrée.- Tableau de suivi du stock de cartouches vierges- Mise en place d'un fichier de suivi des cartouches - Stock de sécurité confortable : 3 mois;Préventif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Charge de travail élevée eu égard aux ressources humaines affectées à l'exploitation des systèmes informatisés;;;;;;;;Evaluation annuelle de la charge de travail et demande de ressources supplémentairesRecrutements complémentaires en 2015 et 2016;Détectif;Manuelle;1;2;2;;2;2;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de non intégrité et de non fiabilité des données;Erreur de manipulation lors des changements de matériels;;;;;;;;Une Check List des activités de préparation d'un poste  prévoit la sauvegarde de la configuration et des données de la machine à remplacer. Ces données sont conservées pendant 2 semaines le temps que l'utilisateur confirme l'exhaustivité du transfert avant d'être écrasées;Préventif;Manuelle;2;2;2;;2;2;2;4;2
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;Livraison tardive du matériel commandé par les fournisseurs;;;;;;;;Anticipation des commandesApplication de pénalités selonles clauses du contrat;Préventif;Manuelle;1;2;1;;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;sous-dimensionnement des infrastructures;;;;;;;;Analyse des incidents et correction par l'apport de matériel nécessairePiste d'amélioration: acquérir plus de simulateurs pour réaliser les tests de montée en charge;Détectif;Manuelle;3;;;;;;;;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;Absence de test de montée en charge;;;;;;;;Analyse des incidents et correction par l'apport de matériel nécessairePiste d'amélioration: acquérir plus de simulateurs pour réaliser les tests de montée en charge;Correctif;Manuelle;3;;;;;;;;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;Indisponibilité des RH ;;;;;;;;Evaluation annuelle et demande de ressources complémentaires - Recrutement complémentaire effectué en 21015 et 2016;Préventif;Manuelle;1;2;1;;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;Manque de compétence des RH ;;;;;;;;Plan de formation défini annuellement et mis à jour au moment du budget en fonction des besoinsMontée en compétence lors des projets;Préventif;Manuelle;1;2;1;;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;Manque de réactivité des supports externes à Sonatel;;;;;;;;Signature de contrats de supportApplication de pénalités pour non-respect des SLAs selon les clauses du contratMonitoring manuel de l'ensemble des contrats Piste d'amélioration: Gestion unifiée de l'ensemble des contrats;Préventif;Manuelle;1;2;1;;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Administrer l'infrastructure informatique;Administrer l'infrastructure informatique;SNT DSI \ A2I;Installer, Administrer, superviser et optimiser l'infrastructure informatique;Risque de mauvaise prise en charge des demandes clients internes;Indisponibilité des Ressources (RH et matériel) de A2I;;;;;;;;Gestion de stock avec la mise en place de stock de sécuritéEvaluation périodique des RH;Préventif;Manuelle;1;2;1;;2;;2;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Réaliser l'architecture et l'urbanisation du SI;Risque de choix technologiques inopportuns ;Comportement d’utilisateurs/prescripteurs (groupe, marketing, BU) dirigiste lors de l’expression des besoins;;;;;;;;- Centralisation de la gestion du budget SI - Elaboration d'un cahier des charges par le demandeur soumis à l'approbation de la DSI - Participation systématique de la DSI au comité Achat lors de la séance de dépouillement - Assistance à la maîtrise d'ouvr;Préventif;Manuelle;1;1;2;;1;;1;1;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Réaliser la MOE (Maîtrise d'oeuvre) des projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Absence de formation/Mise à jour des compétences / Dimensionnement insuffisant de l'équipe;;;;;;;;Plan de formation  : mise en place d'un cursus pour les chefs de projet;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Réaliser la MOE (Maîtrise d'oeuvre) des projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Non exhaustivité de la collecte des données;;;;;;;;Roadmaps définis tous les 3ans et actualisés chaque année avant le budget;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Réaliser la MOE (Maîtrise d'oeuvre) des projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Mauvaise spécification;;;;;;;;Création d'un comité dédié à la validation des spécifications-CVD;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Planifier l'évolution du SI;Risque de non maîtrise des investissements; choix technologiques (infrastructures et logiciels) inopportuns ou incohérents avec le plan stratégique et les drivers technologiques;;;;;;;;Prise en compte des évolutions fonctionnelles des BU lors d'ateliers de travail;Préventif;Manuelle;1;1;1;;;;;1;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Instabilité de la roadmap marketing ;;;;;;;;- Schéma d'Urbanisation du SI permet une meilleure prévision et planification des projets SI.- Séance de travail avec DSD/DECT et le marketing pour mesurer le  niveau de complexité des offres. - Validation au CODIR de la roadmap- Mise en place d'un comité;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Indisponibilité des RH;;;;;;;;Demandes de ressources à DRHAppel à la sous traitance au niveau du groupe FTCDD;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Absence d’évaluation des risques avant lancement de projet;;;;;;;;Gestion des projets en iTTM;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Non maîtrise des coûts et délais ;;;;;;;;Gestion des projets en iTTM;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Non maîtrise des coûts et délais ;;;;;;;;Suivi hebdomadaire et mensuel par chef de projet sous la supervision de DI/API (fiche de suivi) COPIL projet IT avec l'ensemble des chefs de départements pour gérer la transversalité;Préventif;Manuelle;3;1;1;;1;;2;4;1
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Méthodologie inadéquate ou non maîtrisée;;;;;;;;Gestion des projets en iTTM;Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Méthodologie inadéquate ou non maîtrisée;;;;;;;;Adoption de UML comme méthodologie commune pour l'ensemble des développements en interne.Formation du personnel à UML;Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Méthodologie inadéquate ou non maîtrisée;;;;;;;;- Procédure de développement d'application. - Partage des documents (mode opéraoires, source ...) via sharepoint. Pour les demandes urgentes établissement d'un Change request pour une validation des engagements entre EAI ou A2I et les demandeurs (API);Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Méthodologie inadéquate ou non maîtrisée;;;;;;;;Polyvalence des ressources: des back up ont été définisTransfert de compétences lors du préavis de départ (mais non applicable en cas de transferts internes);Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Absence de compétence ou manque de compétence des RH;;;;;;;; - Plans de formation définis chaque année pour les RH- Correspondant RH redéployé au niveau de DSI pour gérer tous les aspects formation;Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Mauvais choix du fournisseur d' intégration ;;;;;;;; - Choix du fournisseur sur la base de ses références , son expérience, et de l' experience du groupe - Visite sur des sites qui ont déjà implémenté la solution d'intégration;Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Absence de motivation des agents;;;;;;;;Demande de propositions de plans de carrières pour les développeurs à la DRHMise en place de filières d'expertise;Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de non maîtrise des projets (organisation, qualité travaux,délai) ;Absence de Visibilité sur la carrière des ingénieurs support;;;;;;;;Demande de propositions de plans de carrières pour les développeurs à la DRHMise en place de filières d'expertise;Préventif;Manuelle;1;2;1;3;;;;2;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Réaliser l'architecture et l'urbanisation du SI;Risque de dépendance vis-à-vis d'un fournisseur;Acquisition de toutes les solutions chez un fournisseur;;;;;;;; - Elaboration d'une cartographie des applications pour identifier le niveau de présence d'un fournisseur dans le SI - Préconisations du groupe sur des listes de fournisseur par application - Enquêtes de satisfaction sur les prestations des fournisseurs conduites par la DAL - Retrait probable des agrèments des fournisseurs avec un score très bas  par la DAL;Préventif;Manuelle;2;1;1;;1;;;2;2
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de lancement d'offre ou de projet non fonctionnel;Incompréhension/Evolution du besoin de la structure demandeur;;;;;;;;Gestion des projets en iTTM : verrouillage des différentes étapes du projet au sein des différents comitésParticipation de la MOA à la validation des jalons clés du projetSignature par la MOA des PV de recetteValidation des projets fasttrack par les comités CVTE, CoPIL EBM IT et CoPIL EBMMise en place de solutions de contournement / procédures manuelles pour rectifier les écarts en tre livraison et demande;Préventif;Manuelle;2;1;1;;;;1;2;2
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de manque de performance économique des offres/projets;Validation de spécifications non conformes aux besoins des demandeurs;;;;;;;;Mise en place du CVD - Comité Validation Design - où sont invités la MOA et les utilisateurs clés, et tous départements de DSI pour valider les spécifications;Préventif;Manuelle;1;1;1;;;;;1;3
Etudier, Planifier, Construire, Exploiter et Maintenir les systèmes d’information;Etudier, Planifier et Construire, exploiter et maintenir les SI;Architecture, Planification et Ingénierie SI;SNT DSI \ APS;Gérer les projets informatiques;Risque de manque de performance économique des offres/projets;Non respect du planning du projet;;;;;;;; - Gestion de tous les projets par le PMO de API - Tenue hebdo d'un CoPIL IT pour suivre l'état d'avancement des projets, les points durs et d'alerte;Préventif;Manuelle;1;1;1;;;;;1;3
