Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque de non respect des dispositions juridiques et règlementaires;Expiration des droits d'exploitation de la PI;;;;;;;;Tableau de bord de suivi des contrats avant date de finPiste d'amélioration: Projet en cours de Mise en place d'un outil de pilotage des contrats publicitaires ;Préventif;Manuelle;2;3;2;;4;3;;6;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque de visibilité insuffisante de la marque;Manque de visibilité sur les activités de DVRI;;;;;;;;Coordination en Comarco des actions d'animation entre DVRI/Agence/DCCM Jonction Marketing-Vente mensuel géré par DMC : OM Marketing ...;Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque de visibilité insuffisante de la marque;Mauvaise visibilité sur les activités de DV pour la budgétisation des dépenses de support au réseau commercial;;;;;;;;Coordination en Comarco des actions d'animation entre DVRI/Agence/DCCM Jonction Marketing-Vente mensuel géré par DMC : OM Marketing ...;Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque de visibilité insuffisante de la marque;Plan de visibilité inadapté ou inexécuté;;;;;;;;#NOM?;Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque de visibilité insuffisante de la marque;Non performance des outils de surveys (géolocalisation);;;;;;;;Mise en place de l'outil TAPSEE pour voir le maillage de Dakar et des banlieux pour nos panneaux et ceux des concurrentsSurvey annuel pour les régions;Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque de visibilité insuffisante de la marque;Non respect de la charte graphique sur les points de vente;;;;;;;;- Charte orange mise en place et validée par orange corporate- Mise en place de la PLV par DVRI- Validation par DCCM de toutes les nouvelles maquettes choisies par DVRI  (vérification de la conformité des couleurs, des logos et des écritures);Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Incohérence marketing/communication;;;;;;;;Présentation du plan marketing et des briefs marketing à la communicationPartage et validation des stratégies de communication au COCOMM;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Incohérence entre le plan de communication et le budget;;;;;;;; - Demande de rallonge au besoin- Suivi budgétaire - Ventilation du budget de com en fonction des enjeux définis dans la stratégie de communication - Définition de roadmaps budgétisés pars semestre;Préventif;Manuelle;2;2;1;;4;2;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Complexité de la créa/message;;;;;;;; - Réalisation de prétests avant lancement des campagnes en CoCom pour les campagnes strcturantes quand le niveau de confidentialité le permet Partage des créa et debrief au CoComm;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Communication insuffisante;;;;;;;;Elaboration de la stratégie annuelle;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Inefficacité du plan média;;;;;;;; - Etudes ….'- monitoring des campagnes- rattrapage au besoin- courrier ou mail d'alerte aux supports - Contractualisation avec une agence pige: omedia;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Canal de communication inadapté;;;;;;;;- Comparaison du brief avec créa et correction du brief au besoin- validation de la créa par le CoCom- les Etude média fournissent les statistiques sur les habitudes de consommation média pour choisir les canaux adaptés- Etude d'impact post campagne : pou;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Diversification insuffisante des canaux de com;;;;;;;;Identification des nouvelles habitudes des consommateurs grâce aux études Média (réseaux sociaux …)Stratégie media annuelle identifie et pose les jalons des différents canaux de communication en fonction des offres et des cibles  : habitudes de consommation des cibles qui permettent d'identifier les différents canux de communication;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Mauvaise appropriation du brief par le chef de projet communication (Décorrelation entre le plan de communication et le produit);;;;;;;;Validation des stratégies au CoComm en présence des marketeurs;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Incompréhension du brief par l'agence;;;;;;;;Présentation des briefs marketing aux agences par le marketing  pour les campagnes structurantes;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Inexécution des plans média;;;;;;;; - Contractualisation avec une agence pige: omedia;Détectif;Manuelle;2;2;1;;4;2;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Multiplicité des briefs/ multiple prise de parole (Volume important des communications);;;;;;;;Validation mensuelle en CoCOm et Comarco de la roadmap com et priorisation des campagnes;Préventif;Manuelle;2;2;1;;4;2;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Décalage entre la communication interne et la communication externe;;;;;;;;Diffusion de la note d'information au personnel et transmission de l'argumentaire au réseau commercial avant le lancement de la campagne;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Préférence par les clients (capital sympathie de la marque);;;;;;;;Brand tracking de Orange Sénégal;Détectif;Manuelle;2;2;1;;4;2;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Multiplicité des promessesvoir publicité mensongère;;;;;;;;'- priorisation des messages par le marketing- différenciation des messages par canal - Gestion de la complémentarité des supports en fonction des messages par canal - Un message = 1 promesse;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Non-conformité recommandation / brief;;;;;;;;#NOM?;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Multiplicité des messages dans un brief;;;;;;;;#NOM?;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Communication sur nos marques moins  performante que celle des concurrents;;;;;;;;brand tracking trimestriel (indicateur : taux de préférence de marque (brand preference), Orange est devant ses concurrents );Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Mauvaise synchronisation entre le lancement de l'offre et le démarrage de la campagne publicitaire;;;;;;;;Validation des stratégies au CoComm en présence des marketeurs;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Retard de réception du brief;;;;;;;;Pilotge du PO marketin par PPM;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Retard de remise des éléments d'insertion;;;;;;;;Anticipation des devis et des bons de commandeCopil DAL hebdo pour le suivi des commandes;Préventif;Manuelle;2;2;1;;4;2;2;5;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Retard de saisie de la DA;;;;;;;;Suivi en Copil DALSaisie de la DA à la réeption du devis;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Elaborer et mettre en œuvre le plan de communication et de promotion des produits;Risque d'une communication non maîtrisée ou inadaptée;Modifications multiples des briefs;;;;;;;;Elaboration du brief comm après Stabilisation du CMO en CODMGP;Préventif;Manuelle;1;2;1;;4;2;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Assurer la communication sur les produits Orange Money;Risque d'une communication non maîtrisée ou inadaptée;Plan media non respecté;;;;;;;;contrat de pige avec l'agence omedia qui envoie des reportings journaliers, hebdo et mensuels;Préventif;Manuelle;2;2;1;;3;;2;4;2
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Assurer la communication sur les produits Orange Money;Risque de visibilité insuffisante de la marque;Affichage à des endroits peu ou pas visibles;;;;;;;;Benchmarking pour identifier les nouveaux supports d'affichageIntégration dans la stratégie globalde de maillage de la visibilité d'Orange;Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Assurer la communication sur les produits Orange Money;Risque de visibilité insuffisante de la marque;Diffusion sur des supports télé et radio à faible audimat;;;;;;;;Stratégie media comportant le classement des mediaAcquisition d'études de scènes media;Préventif;Manuelle;1;1;1;;;;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Assurer la communication sur les produits Orange Money;Risque de publicité mensongère;Message  de communication ambiguë;;;;;;;;Validation des messages de communication en CoCOMM en présence de DMGP;Préventif;Manuelle;1;3;1;;3;4;4;3;3
Développer (les marchés, produits, services et la communication) Grand Public;Assurer la Communication Marque et produits;Assurer la Communication Marque et produits;SNT DMGP \ DCCM;Assurer la communication sur les produits Orange Money;Risque de non respect des dispositions juridiques et règlementaires;Choix d'un nom déjà utilisé;;;;;;;;Recherche d'antériorité par DRJ et validation des nomsDépôt auprès de l'OAPI;Préventif;Manuelle;1;3;1;;3;4;4;3;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Décalage entre les  roadmap marketing et communication;;;;;;;;Instance commune CoCom : prise de décision collégiale et coordonnée. Coordination des 2 roadmap marketing et communication;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Non alignement des objectifs marketing et distribution;;;;;;;;Partage de certains objectifs entre le marketing et la vente;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Partenariat inadapté ou inefficient;;;;;;;;- Réalisation d'une étude d'opportunités par le marketing sur les besoins de partenariat (business model ...)- le contact avec le client final est toujours maintenu contact avec le client,- validation des clauses du partenariat avec la DRJ- organisation d;Détectif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Programme de fidélisation inattractif et restreint à une catégorie de client;;;;;;;;Programme de fidélisation  SARGALplateforme LMS en cours d'évolution pour enrichir les fonctionnalités de SARGAL;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Indisponibilité et non complémentarité des différents canaux de distribution ;;;;;;;; - Identification du canal adapté avant lancement ainsi que les conditions associées - Mise en place de stocks de sécurité au niveau de DAL  et pilotage hebdomadaire du stock de terminaux (Copil stock);Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Retard de provisionning des clients ADSL et TVO (manque de RH Technique);;;;;;;;Projet d'amélioration de l'expérince client sur home en cours Projet FITV en cours: automatisation du provisionning et réduction des délais;Préventif;Automatique;3;2;1;;2;;2;5;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Non fiabilité des données du SI sur les terminaux;;;;;;;;Un suivi théorique permet de faire des prévisions pour les terminauxProjet et Audit de la supply chain au niveau de DAL réalisés;Préventif;Manuelle;4;2;1;;2;;2;7;1
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Rupture de stock de terminaux au niveau des Agences;;;;;;;;gestion du stock des terminaux avec la supply chain et contrôle en copil stock hebdo;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Emballages de terminaux défectueux (destockage);;;;;;;;Promo destockage pour les anciens terminauxPour les nouveaux, un swap de 1,5% à 2% est fourni par le fournisseur;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Absence de Développement de nouveaux canaux de distribution;;;;;;;;Prospection des nouveaux canaux de distribution et proposition d'opportunités 'Correction : update des canaux de distribution en cas de besoin;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Méconnaissance des produits et services par les vendeurs;;;;;;;;- Les besoins en formations des commerciaux sont remontés et pris en charge- Mise en place d'un processus d'introduction d'offre (commercialisation): formation de formateur sur les aspects théoriques et pratiques avec DMC Dans le TTM, une formation et une;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Non mise à jour du catalogue des offres;;;;;;;;L'une des étape du Processus commercialisation est d'établir la check list avant lancement pour s'assurer du respect de toutes les obligations avant lancement dont la mise à jour du catalogueLes tarifs sont mis à jour régulièrement par DMC  sous la responsabilité du Chef de produit - pruning annuel des offres;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Non mise à disposition d'outils de soutien à la vente;;;;;;;; - Mise à la disposition de la force de vente de : l'argumentaire commercial qui présente l'offre, de fiches produit . Ces documents sont simplifiés et mis en ligne dans le SI commercial par DV - Vérification de la disponibilité des outils de soutien à la vente dans la Check list de DMC avant Go de lancement;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Non prise en compte des remontées de la force de vente par le Marketing;;;;;;;; - Sondages effectués par DMC après lancement d'une offre - Reporting DMC sur les remontées du 1441 : top 10 des réclamations, top 10 des demandes infos... - Envoi EBM à la Technique pour mise en œuvre des PA déterminés après exploitation des sondages et des remontées du 1441;Préventif;Manuelle;1;2;1;;2;;2;2;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Mettre sur le marché une offre broadband;Risque de développement insuffisant des ventes;Gestion insuffisante du cycle de vie des produits et services;;;;;;;; - Chefs de produits désignés'- Chaque chef de produit gère son portefeuille;Préventif;Manuelle;2;2;1;;2;;2;3;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de divulgation d’informations confidentielles ;Indiscrétion des agents détenteurs d'informations sensibles;;;;;;;;#NOM?;Préventif;Manuelle;2;1;1;;2;1;;3;2
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;; - Des stagiaires ne sont pas  employés au niveau de DMBO. Utilisation des stagiaires de DSVC;Préventif;Manuelle;1;1;1;;2;1;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de divulgation d’informations confidentielles ;Vol d'ordinateur;;;;;;;;Voir dispositifs mis en place par la DSI: chiffrement, sauvegarde dans le datacenter;Préventif;Manuelle;1;1;1;;2;1;;1;3
Développer (les marchés, produits, services et la communication) Grand Public;Développer le Marché Broadband grand public;Développer le Marché Broadband grand public;SNT DMGP \ DMBO;Elaborer une offre broadband;Risque de divulgation d’informations confidentielles ;Méconnaissance de la roadmap annuelle par les contributeurs;;;;;;;;Pour les offres TTM : '- Gestion de la roadmap global par DGA/DECT : accès à la roadmap limité aux chefs de départements marketing et de la DRPS et DSI- Seules les  offres non confidentielles du semestre à venir sont indiquées aux commerciaux'- Nom de code des offres- sensibilisation régulière sur la confidentialité des offres - Diffusion restreinte du Plan opérationnel (PO);Préventif;Manuelle;1;1;1;;2;1;;1;3
