Macro Processus;Processus;Sous Processus;Sous-Entité;Activité;Risque;Causes;Description du plan d'action;Porteur;Email porteur;Date de début;Date de fin;Avancement;Statut;CONTRÔLE DESCRIPTION;Type de contrôle;Méthode de contrôle;Proba;Gravité;Financier;RH;Image;Juridique;Client;Criticité;maturité CI
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de conseils inadaptés;Besoins de consultation mal exprimés par les demandeurs;;;;;;;;Demande d'informations complémentaires en cas de non exhaustivité des informations reçues lors de la saisine : explications, éléments de preuves…Projet d'automatisation en cours pour le traitement des ebm. Réception prévue pour le second semestre;Préventif;Manuelle;1;2;2;;2;3;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de conseils inadaptés;Besoins de consultation mal exprimés par les demandeurs;;;;;;;;Formalisation des demandes de consultations: EBM;Préventif;Manuelle;1;2;2;;2;3;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de conseils inadaptés;Connaissance insuffisante du métier;;;;;;;; - Séance de travail avec les clients internes  - Formations techniques dans le domaine juridique chaque année;Préventif;Manuelle;1;2;2;;2;3;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Assurer la validation juridique des offres et projets;Risque de divulgation d’informations confidentielles ;Communication frauduleuse des offres et projets;;;;;;;;Marquage confidentiel des livrables TTM juridiques et réglementairesRèglement intérieur de sonatelContrat de travailCharte de déontologie;Préventif;Manuelle;1;3;3;2;3;3;3;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de divulgation d’informations confidentielles ;Communication frauduleuse le contenu des contrats, études juridiques;;;;;;;;Marquage confidentiel des livrables TTM juridiques et réglementairesRèglement intérieur de sonatelContrat de travailCharte de déontologie;Préventif;Manuelle;1;3;3;2;3;3;3;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de fraude;Modification frauduleuses des termes des contrats;;;;;;;;"Procédure POG04803 ""élaboration, validation et de résiliation ou de résolution des contrats""Validation des contrats par le chef de départementTous les contrats achats sont codifiés par le chef de départementHologramme à poser sur les contrats en plus de la codification Les contrats non codifiés sans hologrammes ne sont plus signés par le DG ";Préventif;Manuelle;1;3;3;2;3;3;3;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de non maîtrise des contrats;Inadéquation entre les dispositions légales et réglementaires et les supports contractuels;;;;;;;;Veille juridique: mise à disposition du bulletin de veille hebdomadaire;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de non maîtrise des contrats;Sensibilisation  insuffisante des acheteurs sur les aspects juridiques;;;;;;;;Validation préalable et codification des contrats par DRJ/DAPSExistence d'hologrammes estampillés sur les contrats avant signature DGFormation des Acheteurs sur les aspects juridiques;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de non maîtrise des contrats;Non respect par Sonatel des dispositions contractuelles;;;;;;;;Alertes sur les dispositions contractuelles élaborées par DAPS à l'endroit des clients InternesConseils lors des opérations de modifications et de résiliations des contrats;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de non maîtrise des contrats;Méconnaissance des dispositions contractuelles par les clients internes;;;;;;;; - Prise de connaissance du support contractuel  - Demande d'informations complémentaires aux clients internes au besoin;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de non maîtrise des contrats;Insuffisance de la formation des commerciaux;;;;;;;;Actions de sensibilisation au travers des visites annuelles effectuées dans les agencesFormation technique annuelle;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Réaliser les études et consultations juridiques et réglementaires ;Risque de non maîtrise des contrats;Double paiement d' un fournisseur pour les contrats de baux des terasses;;;;;;;;Avant toute annulation DRJ/DAPS demande à la DAL d'envoyer un courrier à DFC qui l'informe;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de non renouvellement des marques;Manque de suivi des échéances du portefeuille de marques;;;;;;;; -Mise en place d'une application (GESMARQUES) de suivi automatisé des échéances des marques Mise en place d'une application qui permettra de centraliser et de suivre la vie des marques (de la date de dépôt jusqu'à la date d'expiration (durée 10 ans)) avec des alertes automatiques pour gérer le renouvellement.  - Le droit d'utilisation des marques est de 10 ans. Réception de OAPI Yaoundé de tous les récépissés (enregistrement, antériorité, etc)Suivi des contrats par quinzaine dans le tableau de brieffing de DAPS;Préventif;Manuelle;1;1;1;;;1;;1;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de non respect des dispositions juridiques et règlementaires;Saisine tardive de DRJ pour une demande d'utilisation d'une marque  ou saisine  préalable  de la CDP dans les délais ;;;;;;;;Procédure POG 062 dépôts et renouvellement des marquesDans sa réponse à une saisine tardive pour l'utilisation d'une marque, DAPS rappelle les modalités et le temps que nécessite une recherche d'antériorité, en attendant la réponse de l'OAPI;Préventif;Manuelle;1;3;3;;3;3;3;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de non respect des dispositions juridiques et règlementaires;Utilisation d'une marque sans consultation de DRJ;;;;;;;; - DRJ/DAPS est impliqué dans le processus de nommage des offres et est chargé du dépôt des marques - Procédure de lancement incluant la recherche d'antériorité ;Préventif;Manuelle;1;3;3;;3;3;3;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de non respect des dispositions juridiques et règlementaires;Utilisation d'une marque sans consultation de DRJ;;;;;;;;Procédure POG 062 dépôts et renouvellement des marques;Préventif;Manuelle;1;3;3;;3;3;3;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de non respect des dispositions juridiques et règlementaires;Absence d'autorisation ou de consentement de la personne concernée par l'image utilisée;;;;;;;;"DAPS prépare les modèles ""autorisation d'exploitation d'image (fixe ou animée) mis à la disposition des structuresObligation d'avoir l'autorisation expresse écrite des personnes dont l'image doit être utiliséeMise à jour de la procédure concernant l'exploitation des images et données personnellesMise en place d'une fiche d'expression de besoins entre le demandeur, l'agence et DRJDRJ/DAPS valide les contrats avec les Agences de communication Les contrats sont accompagnés des autorisations d'utiliser les images";Préventif;Manuelle;1;3;3;;3;3;1;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Assurer la validation juridique des offres et projets;Risque de non respect des dispositions juridiques et règlementaires;Incompréhension de la signification des termes juridiques;;;;;;;;Lexique et explication des termes juridiques utilisé dans les livrablesFormation annuelle des unités commerciales sur les aspects contractualisation, marque, etc;Préventif;Manuelle;1;2;2;1;2;2;4;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Assurer la validation juridique des offres et projets;Risque de non respect des dispositions juridiques et règlementaires;Non prise en compte des observations contenues dans le livrable;;;;;;;; Validation des contrats en dernier ressort par DRJEcriture (traçabilité) de toutes les dérogations issues du codir;Préventif;Manuelle;2;2;2;1;2;2;4;4;2
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de partenariat inefficace;Traitement tardif des dossiers par les partenaires;;;;;;;;Rencontre chaque année avec les parties prenantes pour partage des objectifs et échanges;Préventif;Manuelle;1;3;2;;3;3;4;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Assurer le management des aspects Juridiques des achats, Produits et Services;Assurer le management des aspects Juridiques des achats, Produits et Services;SNT DRJ \ DAPS;Gérer les relations avec Parties prenantes ( BSDA, OAPI, CDP, LONASE etc.);Risque de non respect des dispositions juridiques et règlementaires;Retard de transmission de certaines données statistiques sur les activités générant des droits d'auteur par les autres structures ;Rédiger la procédure de collecte des données statistiques sur les activités générant des droits d'auteur;Jamil Sylla;Jamil.Sylla@orange-sonatel.com;;30/04/2017;;En cours;Signature avec BSDA en avril 2007 d'une convention globale pour tout le groupe SONATEL qui couvre toutes les activités génératrices de droit d'auteur (TV, VOD ....) sauf les activités liées au téléchargement. Relance de SMM chaque mois/bimestre pour obtenir les ststistiques permmettant de facturer;Préventif;Manuelle;2;3;3;;3;3;3;6;2
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Mener les études sur les coûts réglementaires et négocier les tarifs de gros ( catalogue d'interconnexion);Risque d'abus de position dominante;Tarifs injustifiés selon les autorités;;;;;;;;Utilisation des résulats du costing émanant de DFC/CRA qui permettent de mesurer le niveau de marge par rapport aux tarifs proposésDRG participe aux travaux de CostingRéalisation de Bench avec analyse des écarts par rapport aux tarifs des marchés des pays tiersLes tarifs intercos sont soumis à l'approbation de l'ARTP avant application.;Préventif;Manuelle;2;2;1;;3;2;2;4;2
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Assurer les études et consultations réglementaires;Risque d'abus de position dominante;Violation des  règles de concurrence (exemple : exclusion des autres ISP);;;;;;;;Des notes de sensibilisation ou notes d'information sont envoyées au besoin aux structures concernées selon les thématiques ou problématiques identifiéesLa participation de DRJ/DRG au TTM permet l'identification et la prévention des risques règlementaires par des alertes et des recommandations,  lors de la validation des offres.;Préventif;Manuelle;1;2;1;;3;2;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Assurer les études et consultations réglementaires;Risque de conseils inadaptés;Non prise en compte ou mauvaise interprétation des nouveaux textes;;;;;;;;Participation de DRG à l'examen des nouveaux textes réglementaires (telecom)Validation de l'avis réglementaire par le chef de département et/ou DRJExistence d'une commission de validation des livrables (DAPS, DRJ et DRG)Exploitation du bulletin de veille juridique et réglementaire bimestriel;Préventif;Manuelle;1;2;1;;3;2;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Assurer les études et consultations réglementaires;Risque de conseils inadaptés;Expression incomplète ou impropre des besoins;;;;;;;;Qualification des demandes par DRG. Demandes de précisions envoyées aux demandeurs;Préventif;Manuelle;1;2;1;;3;2;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Assurer les études et consultations réglementaires;Risque de conseils inadaptés;Connaissance insuffisante du métier;;;;;;;;Recherche documentaire sur le domaine objet de la consultation et échanges internes ou groupeExistence d'un plan de formation incluant les besoins de DRGDemande de consultation possible en cas de besoin;Préventif;Manuelle;1;2;1;;3;2;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Assurer les études et consultations réglementaires;Risque de conseils inadaptés;Avis réglementaire mal formulé;;;;;;;;Existence d'une commission de validation des livrables;Préventif;Manuelle;1;2;1;;3;2;2;2;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Mener les études sur les coûts réglementaires et négocier les tarifs de gros ( catalogue d'interconnexion);Risque de corruption;négociation de tarifs qui avantagent les partenaires moyennant une contrepartie;;;;;;;;Pour les tarifs de terminaison c'est l'ARTP qui est l'interlocuteur des opérateursToute négociation necessite un mandat du DG ou du directeur en charge de l'activitéPour les tarifs qui ne sont pas dans le périmètre du catalogue d'interco, les propositions de tarifs sont soumis en prévalidation DFC, DOI et DRJ avant transmission au DG pour approbation;Préventif;Manuelle;1;3;3;2;4;4;;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Gérer les relations avec le régulateur;Risque de décisions défavorables du régulateur;Relations non satisfaisantes avec l'ARTP;;;;;;;;Tenue de rencontres périodiques entre DRJ et le régulateur;Préventif;Manuelle;4;3;4;;4;3;2;13;1
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Assurer les études et consultations réglementaires;Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;;Les échanges d'informations avec l'ARTP sont soumis à l'appréciation de DG qui signe tous les courriers adressées à cette dernière.Les dossiers sensibles sont directement pris en charge par le chef de dpt DRGNotes de sensibilisation sur le secret professionnel et le secret des correspondances;Préventif;Manuelle;1;3;1;2;4;4;;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Mener les études sur les coûts réglementaires et négocier les tarifs de gros ( catalogue d'interconnexion);Risque de divulgation d’informations confidentielles ;Diffusion non contrôlée d'informations sensibles (stratégie, client, achat, réseau, offre, fournisseurs, personnel);;;;;;;;Les échanges d'informations avec l'ARTP sont soumis à l'appréciation de DG qui signe tous les courriers adressées à cette dernière.Les dossiers sensibles sont directement pris en charge par le chef de dpt DRGNotes de sensibilisation sur le secret professionnel et le secret des correspondance;Préventif;Manuelle;1;3;1;2;4;4;;3;3
Adapter l’Entreprise à l’environnement juridique et réglementaire;Mener les Etudes et les Consultations réglementaires;Mener les Etudes et les Consultations réglementaires;SNT DRJ \ DRG;Mener les études sur les coûts réglementaires et négocier les tarifs de gros ( catalogue d'interconnexion);Risque de non respect des dispositions juridiques et règlementaires;Inadéquation du modèle de coûts avec le cadre règlementaire ;;;;;;;;Un seul modèle de coût utilisé par DFC et DRGUn retraitement effectué par DRC/CRA permet d'intégrer les contraintes réglementairesDRJ/DRG contribue à la détermination des hypothèses et attire l'attention sur les risques règlementaires.;Préventif;Manuelle;1;1;1;;1;2;;1;3
